BUILDING_NAME,ROOM_NUMBER,ROOM_CAPACITY,ACADEMIC_GROUP_CODE,ACADEMIC_ORGANIZATION_CODE,ACADEMIC_CARRIER_CODE,CAMPUS_CODE#$, 2
2774aa5e83301eb647fd023639393fc2,89843408478bda4f0a1e6434953c2079,5,ARSC,B-THDN,UGRD,"BLDR"#$, 5
2774aa5e83301eb647fd023639393fc2,b27baddd78a8d98393a657af6fd4adcf,15,ARSC,B-THDN,UGRD,"BLDR"#$, 2
2774aa5e83301eb647fd023639393fc2,48bdf1ba1d88ee060175737745a78fa2,23,ARSC,B-THDN,UGRD,"BLDR"#$, 5
2774aa5e83301eb647fd023639393fc2,a62135d5d91b48100ed80b4140acc142,15,ARSC,B-THDN,UGRD,"BLDR"#$, 7
2774aa5e83301eb647fd023639393fc2,fa57abfe1f467dfb4753001488234efe,4,ARSC,B-THDN,GRAD,"BLDR"#$, 10
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,10,ARSC,B-THDN,GRAD,"BLDR"#$, 5
71189effb81ef7dfe88c60a711c9e6ad,c519d1597722c1cb81c1f2003d62a764,26,ENGR,B-TLEN,GRAD,"BLDR"#$, 9
d9261e4e873a03f4fe01d4650dc53271,d214698cd343294579bc330b1598d311,35,ENGR,B-TLEN,GRAD,"BLDR"#$, 10
b1377fa978880aeb2265a1d6276b5b67,4205669496cc9ff15bae3340b63d2875,16,ENGR,B-TLEN,GRAD,"CEPS"#$, 9
6e72c0f3d7c256d957b8dba71503c42c,ab432a82c7736817b54a4214206591b8,15,ENGR,B-TLEN,GRAD,"BLDR"#$, 3
d9261e4e873a03f4fe01d4650dc53271,834b78154253315aeb12c085e1d68d56,30,ENGR,B-TLEN,GRAD,"BLDR"#$, 2
6e72c0f3d7c256d957b8dba71503c42c,43909c7446d07f788dd92e6edcb070e6,16,ENGR,B-TLEN,GRAD,"BLDR"#$, 1
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,100,MUSC,B-MUSC,GRAD,"BLDR"#$, 5
db45ff18d38db0c1f1b142e6966533e3,53042620582ce02db420625692365f5c,35,ARSC,B-WMST,UGRD,"CEPS"#$, 6
c83d5f85c7408463699185856a1f421b,12e2d901306753cb8059075c32a88fa1,39,ARSC,B-WMST,UGRD,"BLDR"#$, 6
0e96ade5995633e969f8c72313428776,c2ba2705bd00a984b3e72da3815ab060,39,ARSC,B-WMST,UGRD,"BLDR"#$, 10
c83d5f85c7408463699185856a1f421b,b98df7f9d6e9ba9b6021845353e6f09c,29,ARSC,B-WMST,UGRD,"BLDR"#$, 7
7723932689821f627b2d6f80cf55b9e3,c519d1597722c1cb81c1f2003d62a764,30,ARSC,B-WMST,UGRD,"BLDR"#$, 2
71189effb81ef7dfe88c60a711c9e6ad,784bc5ff21602968e1c811a553fd4eda,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 5
2b897a91acac44b276f3d614d6461c75,beb0988701c65c3408cda2f9e464135b,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 7
71189effb81ef7dfe88c60a711c9e6ad,80ac590b4fad46f56337eace0e5ada6c,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 2
c83d5f85c7408463699185856a1f421b,f4c0d4ec49d83677681f16675400658b,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 7
b01bfeb1388a68372d8db0a97d21c593,67594a2a1e74baf48d92ccad46a3969a,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 1
e885035c5649ec0b0230506a9ee6ab6a,fad287bc8965e2e108b1595d3f3f34e8,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 9
c83d5f85c7408463699185856a1f421b,e0c4b8dcbb440177e3579b125afbfb64,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 9
c83d5f85c7408463699185856a1f421b,55667f818c0eff1743acd115e9bf93fa,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 6
71189effb81ef7dfe88c60a711c9e6ad,25e46bebdc1af0a3cbd6df46317148ec,19,ARSC,B-PWRT,UGRD,"BLDR"#$, 1
7d8f6f56f81b7ea5de903e6a1da168af,77924b7f3016119c636da98600195f9c,19,ARSC,B-PWRT,UGRD,"BLDR"#$, 6
0e96ade5995633e969f8c72313428776,54c9811caab2d6b124b5918d7c88c669,19,ARSC,B-PWRT,UGRD,"BLDR"#$, 8
ee15b4985cdf7c138fdc9da5564cd76f,fa1a2955978ba655762938a6822ec9b0,18,ARSC,B-PWRT,UGRD,"CEPS"#$, 3
101f52715d03a212badb72ab7ca13931,eba21e6609acfe0a10af27e1133b4912,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 5
fb1eb4768eadc54039346b0927e3c95b,74406df74a28f038a716d9cd9d236611,15,ARSC,B-PWRT,UGRD,"BLDR"#$, 8
71189effb81ef7dfe88c60a711c9e6ad,9db06f60455bf7592c4e841201863a80,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 1
db45ff18d38db0c1f1b142e6966533e3,77924b7f3016119c636da98600195f9c,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 10
db45ff18d38db0c1f1b142e6966533e3,b66ae990c710829316a4b46d58ef4ba1,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 3
71189effb81ef7dfe88c60a711c9e6ad,109ae3b6aae18ca56cec07acd44a2c58,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 2
9b76501e540d93c0f92e5bcb695611e8,a62f07d3e8ec0a54af7616a63f9ea70c,20,ARSC,B-PWRT,UGRD,"BLDR"#$, 9
9b76501e540d93c0f92e5bcb695611e8,7e11aa3e1460b302eaf5081014d9908d,19,ARSC,B-PWRT,UGRD,"BLDR"#$, 4
c83d5f85c7408463699185856a1f421b,65ad8151cbf50b0a454a9e53ff9148f6,18,ARSC,B-PWRT,UGRD,"CEPS"#$, 5
2ee02a9efb3d14b223f133a168a97faa,2e3c7821ee5b720b54990b0fd5f0889b,25,ARSC,B-PWRT,UGRD,"BLDR"#$, 3
71189effb81ef7dfe88c60a711c9e6ad,109ae3b6aae18ca56cec07acd44a2c58,19,ARSC,B-PWRT,UGRD,"BLDR"#$, 1
af517546ad5e7f489cefa84ee2e43e0d,516a61e3f29bb0e00608b661fe4c7300,100,BUSN,B-ACCT,UGRD,"CEPS"#$, 4
af517546ad5e7f489cefa84ee2e43e0d,017c9cf0ba35fd7885620b53a9b291dc,82,BUSN,B-BUSN,UGRD,"BLDR"#$, 10
af517546ad5e7f489cefa84ee2e43e0d,2b20170ed9bf0b6731dffdd7ba24ac55,45,BUSN,B-ACCT,UGRD,"BLDR"#$, 4
af517546ad5e7f489cefa84ee2e43e0d,516a61e3f29bb0e00608b661fe4c7300,51,BUSN,B-BUSN,UGRD,"BLDR"#$, 1
af517546ad5e7f489cefa84ee2e43e0d,017c9cf0ba35fd7885620b53a9b291dc,70,BUSN,B-BUSN,GRAD,"BLDR"#$, 2
af517546ad5e7f489cefa84ee2e43e0d,6d76e88e79ff7e1c61f664f0605738e1,50,BUSN,B-BUSN,GRAD,"BLDR"#$, 9
af517546ad5e7f489cefa84ee2e43e0d,39db53e2a487c4953992b5b28fbf0fe1,25,BUSN,B-BUSN,GRAD,"BLDR"#$, 5
25e478c439e00084111fb7249f734568,93f2b8736b0e7a72c514747b9bbea5db,150,ARSC,B-ANTH,UGRD,"BLDR"#$, 9
db45ff18d38db0c1f1b142e6966533e3,d52fbf3f9b993fcecae2815a2f36bc4f,25,ARSC,B-ANTH,UGRD,"BLDR"#$, 3
e885035c5649ec0b0230506a9ee6ab6a,fad287bc8965e2e108b1595d3f3f34e8,25,ARSC,B-ANTH,UGRD,"BLDR"#$, 5
5b04ce5a1ddc393d0c00f5becb58d5b0,bf84da8797fbc835a485dd510150743e,150,ARSC,B-ANTH,UGRD,"BLDR"#$, 1
b01bfeb1388a68372d8db0a97d21c593,3304b16a390f47b566583f4e91065531,25,ARSC,B-ANTH,UGRD,"BLDR"#$, 1
dbd5bd1d070e38f99e7fa880cfc656dc,678e91925060ceea136182ba222764be,25,ARSC,B-ANTH,UGRD,"BLDR"#$, 8
f61eca728238d759594e9d0f0c0577bf,beb0988701c65c3408cda2f9e464135b,37,ARSC,B-ANTH,UGRD,"BLDR"#$, 5
c83d5f85c7408463699185856a1f421b,22ac24603d303e389bb1c136f6db0505,40,ARSC,B-ANTH,UGRD,"BLDR"#$, 1
46e4a60feee5e2b7bec27511fa39e1b1,a61c23a6d3ad960ffd51905d63de86a5,22,ARSC,B-ANTH,UGRD,"BLDR"#$, 6
2b897a91acac44b276f3d614d6461c75,8080a4cfa5b01055b23500247d5bf535,45,ARSC,B-ANTH,UGRD,"CEPS"#$, 2
bcd8a7214f54957a7e54424f4fd33232,da8cd9e009618c0d24679c841128a27b,15,ARSC,B-ANTH,UGRD,"BLDR"#$, 6
6e39515d4c535859835ca3848661311c,39db53e2a487c4953992b5b28fbf0fe1,40,ARSC,B-ANTH,UGRD,"BLDR"#$, 5
46e4a60feee5e2b7bec27511fa39e1b1,90f5fa774b040dfbc84c49b1864d0bbe,20,ARSC,B-ANTH,UGRD,"BLDR"#$, 6
530caf54bd16b77742e7edeaa9d58390,9bc223c379de42418f4f57748f6f4091,400,ARSC,B-ANTH,UGRD,"BLDR"#$, 8
5b04ce5a1ddc393d0c00f5becb58d5b0,bf84da8797fbc835a485dd510150743e,18,ARSC,B-ANTH,UGRD,"BLDR"#$, 10
fb1eb4768eadc54039346b0927e3c95b,51da88e7f55495ce42886ba16735c8b7,15,ARSC,B-ANTH,UGRD,"BLDR"#$, 9
db45ff18d38db0c1f1b142e6966533e3,f1921916d5332b414eed22656ece324c,25,ARSC,B-ANTH,UGRD,"BLDR"#$, 1
3c28af74ad7ad27d6ce78f738cc0859b,daefdacb33c3394ca24236f7922645b9,109,ARSC,B-ANTH,UGRD,"BLDR"#$, 7
db45ff18d38db0c1f1b142e6966533e3,53042620582ce02db420625692365f5c,40,ARSC,B-ANTH,UGRD,"BLDR"#$, 2
ef3f02d36c76920a0e17f84209127a1d,d5dbcacb7c508472426b117d399d62c8,40,ARSC,B-ANTH,UGRD,"BLDR"#$, 3
af517546ad5e7f489cefa84ee2e43e0d,d08b26c55b6e8714e551be329f373c2c,35,ARSC,B-APPM,UGRD,"BLDR"#$, 8
ee15b4985cdf7c138fdc9da5564cd76f,5ec8843cc7a98ad9ba124c74728f2019,35,ARSC,B-APPM,UGRD,"BLDR"#$, 1
af517546ad5e7f489cefa84ee2e43e0d,72432eeaa7ade06d843f9f13fdf5c5ea,42,ARSC,B-APPM,UGRD,"BLDR"#$, 4
0c08448ccf2a95bce14e1139164a5337,a594d5e9e7640fff198491046dea1ca1,44,ARSC,B-APPM,UGRD,"BLDR"#$, 10
9716496d3319abc2f44f4e4eba816c52,58d6c19436b3686eeb9cad61fe9a6dc2,28,ARSC,B-APPM,UGRD,"BLDR"#$, 7
0c08448ccf2a95bce14e1139164a5337,416065447fd371e17fe39e90c81d03b0,84,ARSC,B-APPM,UGRD,"BLDR"#$, 4
71189effb81ef7dfe88c60a711c9e6ad,c519d1597722c1cb81c1f2003d62a764,24,ARSC,B-APPM,UGRD,"BLDR"#$, 6
71189effb81ef7dfe88c60a711c9e6ad,109ae3b6aae18ca56cec07acd44a2c58,24,ARSC,B-APPM,UGRD,"BLDR"#$, 2
ee15b4985cdf7c138fdc9da5564cd76f,23ce805a432f2eeec0806c7c7bc98d1d,24,ARSC,B-APPM,UGRD,"BLDR"#$, 5
db45ff18d38db0c1f1b142e6966533e3,8080a4cfa5b01055b23500247d5bf535,25,ARSC,B-APPM,UGRD,"BLDR"#$, 5
71189effb81ef7dfe88c60a711c9e6ad,f1921916d5332b414eed22656ece324c,22,ARSC,B-APPM,UGRD,"BLDR"#$, 5
71189effb81ef7dfe88c60a711c9e6ad,ab432a82c7736817b54a4214206591b8,139,ARSC,B-APPM,UGRD,"BLDR"#$, 1
ee15b4985cdf7c138fdc9da5564cd76f,7f0025ea069916a2cc05f4e9c64b536b,26,ARSC,B-APPM,UGRD,"BLDR"#$, 10
1148b0612b2dec6581f8599f2cab30cb,9bc223c379de42418f4f57748f6f4091,25,ARSC,B-APPM,UGRD,"BLDR"#$, 3
71189effb81ef7dfe88c60a711c9e6ad,fd852dbedac89fc9566e05d503acf820,25,ARSC,B-APPM,UGRD,"BLDR"#$, 9
71189effb81ef7dfe88c60a711c9e6ad,cfe4f8895aebcb81644bf329a690bee0,42,ARSC,B-APPM,UGRD,"BLDR"#$, 9
af517546ad5e7f489cefa84ee2e43e0d,516a61e3f29bb0e00608b661fe4c7300,60,ARSC,B-APPM,UGRD,"BLDR"#$, 10
af517546ad5e7f489cefa84ee2e43e0d,e661341dc42e61bf11354669d70e0dfc,40,ARSC,B-APPM,UGRD,"BLDR"#$, 5
af517546ad5e7f489cefa84ee2e43e0d,6bbe003f5932bcfd29d48e2c9fbfd6e1,48,ARSC,B-APPM,UGRD,"BLDR"#$, 5
43af1798ab7945136189477c57da0d74,ce12e3722253f869d06be908bc4e88d2,30,ARSC,B-APPM,UGRD,"BLDR"#$, 4
0c08448ccf2a95bce14e1139164a5337,a594d5e9e7640fff198491046dea1ca1,45,ARSC,B-APPM,UGRD,"BLDR"#$, 10
71189effb81ef7dfe88c60a711c9e6ad,4f547f80b5da6f578bc5eed23964a5f6,27,ARSC,B-APPM,GRAD,"BLDR"#$, 5
71189effb81ef7dfe88c60a711c9e6ad,f1921916d5332b414eed22656ece324c,27,ARSC,B-APPM,GRAD,"BLDR"#$, 2
af517546ad5e7f489cefa84ee2e43e0d,9fa33cfdb8bfd7ce4078a50d1dbc78ec,30,ARSC,B-APPM,GRAD,"BLDR"#$, 8
db45ff18d38db0c1f1b142e6966533e3,53042620582ce02db420625692365f5c,40,ARSC,B-ALAC,UGRD,"BLDR"#$, 8
0e96ade5995633e969f8c72313428776,5199655589d34483a07771104cd0031a,155,ARPL,B-ARCH,UGRD,"BLDR"#$, 5
9b76501e540d93c0f92e5bcb695611e8,46d6b28d4df194c3048700db7e402162,190,ARPL,B-ARCH,UGRD,"BLDR"#$, 10
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,10,ENGR,B-CVEN,UGRD,"BLDR"#$, 10
cc36bd5b7ab69d6a0e63b0bd21410c08,895d174ef23caba5ee587a6c4ea8fac4,25,ENGR,B-CVEN,UGRD,"BLDR"#$, 9
6579e719c06d2c1e07d133673fec5c81,cc6c31561dd2d530d12df7b51acfdb4d,195,ENGR,B-CVEN,UGRD,"BLDR"#$, 9
25e478c439e00084111fb7249f734568,93f2b8736b0e7a72c514747b9bbea5db,204,ENGR,B-CVEN,UGRD,"BLDR"#$, 8
43af1798ab7945136189477c57da0d74,e0b6a4c2da8611f788c47e02b435e9c3,21,ARSC,B-ARSP,UGRD,"BLDR"#$, 7
0c08448ccf2a95bce14e1139164a5337,5122a37979dc05057e0ad3b6cf30b711,21,ARSC,B-ARSP,UGRD,"BLDR"#$, 7
0c08448ccf2a95bce14e1139164a5337,22ac24603d303e389bb1c136f6db0505,30,ARSC,B-ARSP,UGRD,"BLDR"#$, 4
7c0cb0051f1644ad909e7833802c3023,bc9e26bc7e125bd576454b452bd5305c,15,ARSC,B-ARSP,UGRD,"BLDR"#$, 5
0c08448ccf2a95bce14e1139164a5337,5122a37979dc05057e0ad3b6cf30b711,20,ARSC,B-ARSP,UGRD,"BLDR"#$, 1
0c08448ccf2a95bce14e1139164a5337,5122a37979dc05057e0ad3b6cf30b711,28,ARSC,B-ARSP,UGRD,"BLDR"#$, 3
0c08448ccf2a95bce14e1139164a5337,6c380ca3a4ce7ac35adc90de1fe234f4,15,ARSC,B-ARSP,UGRD,"BLDR"#$, 3
452af6fc84579e8be057ebf9200a39b0,8bccc14c37caeaf14b55ac99eadbab25,15,ARSC,B-ARSP,UGRD,"BLDR"#$, 8
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,15,ARSC,B-ARSP,UGRD,"BLDR"#$, 6
0c08448ccf2a95bce14e1139164a5337,22ac24603d303e389bb1c136f6db0505,22,ARSC,B-ARSP,UGRD,"BLDR"#$, 6
0c08448ccf2a95bce14e1139164a5337,22ac24603d303e389bb1c136f6db0505,20,ARSC,B-ARSP,UGRD,"BLDR"#$, 8
6e39515d4c535859835ca3848661311c,53042620582ce02db420625692365f5c,15,ARSC,B-ARSP,UGRD,"BLDR"#$, 3
fb1eb4768eadc54039346b0927e3c95b,74406df74a28f038a716d9cd9d236611,16,ARSC,B-ARSP,UGRD,"BLDR"#$, 5
c83d5f85c7408463699185856a1f421b,08cae572dc9353c1446f62d0e97632b3,20,ARSC,B-ARSP,UGRD,"BLDR"#$, 8
530caf54bd16b77742e7edeaa9d58390,80ac590b4fad46f56337eace0e5ada6c,20,ARSC,B-ARSP,UGRD,"BLDR"#$, 9
c83d5f85c7408463699185856a1f421b,f4c0d4ec49d83677681f16675400658b,20,ARSC,B-ARSP,UGRD,"BLDR"#$, 4
2ee02a9efb3d14b223f133a168a97faa,2e3c7821ee5b720b54990b0fd5f0889b,20,ARSC,B-ARSP,UGRD,"BLDR"#$, 2
5a05c0c44f9ad1bbb3f83fcebac6a598,859865dc2f90b1a7c4e9dcf18bdd65bc,18,ARSC,B-AAAH,UGRD,"BLDR"#$, 4
ef3f02d36c76920a0e17f84209127a1d,b35c097845f80f51705b5ac08e09f008,43,ARSC,B-AAAH,UGRD,"BLDR"#$, 7
ef3f02d36c76920a0e17f84209127a1d,d70a36fdac9fc8b1d7779bca6d97d70c,150,ARSC,B-AAAH,UGRD,"BLDR"#$, 9
ef3f02d36c76920a0e17f84209127a1d,d70a36fdac9fc8b1d7779bca6d97d70c,23,ARSC,B-AAAH,UGRD,"CEPS"#$, 7
ef3f02d36c76920a0e17f84209127a1d,fd4993dfff916e7be83ab7b6ec7d24f5,23,ARSC,B-AAAH,UGRD,"CEPS"#$, 9
448c988221e4f34b8dead4f7f5cb4a92,f083af7716e882a3a8a6be9a64aabd25,20,ARSC,B-AAAH,UGRD,"BLDR"#$, 5
90588a012293e8b81fad167b9cce60b6,21b6899f9faacc258ac6945861855957,1,ARSC,B-AAAH,UGRD,"CEPS"#$, 5
ef3f02d36c76920a0e17f84209127a1d,d57da8d1680bb1122de586c65a87c93e,15,ARSC,B-AAAH,GRAD,"BLDR"#$, 6
ef3f02d36c76920a0e17f84209127a1d,e2be075ee1ecbe70dea4a0d09526cacb,12,ARSC,B-AAAH,GRAD,"BLDR"#$, 6
df088f528be1e00b78e132ae2da0283a,36c264482ac8dae4088cb99fa3d7aca9,138,ENGR,B-ASEN,UGRD,"BLDR"#$, 3
ff180ce772eec022440861d1e825d9fa,12a96eced16f3a3bf8305b5b95085d17,46,ENGR,B-ASEN,UGRD,"BLDR"#$, 5
71189effb81ef7dfe88c60a711c9e6ad,cfe4f8895aebcb81644bf329a690bee0,128,ENGR,B-ASEN,UGRD,"BLDR"#$, 3
df088f528be1e00b78e132ae2da0283a,36c264482ac8dae4088cb99fa3d7aca9,60,ENGR,B-ASEN,UGRD,"BLDR"#$, 10
ff180ce772eec022440861d1e825d9fa,12a96eced16f3a3bf8305b5b95085d17,30,ENGR,B-ASEN,UGRD,"BLDR"#$, 8
71189effb81ef7dfe88c60a711c9e6ad,563114b4542958942fc7129c769f4337,60,ENGR,B-ASEN,UGRD,"BLDR"#$, 6
ff180ce772eec022440861d1e825d9fa,46d6b28d4df194c3048700db7e402162,30,ENGR,B-ASEN,UGRD,"BLDR"#$, 7
ff180ce772eec022440861d1e825d9fa,371aeda1d3282ed472ebb4ebc7f0db3c,30,ENGR,B-ASEN,UGRD,"BLDR"#$, 8
ff180ce772eec022440861d1e825d9fa,46d6b28d4df194c3048700db7e402162,48,ENGR,B-ASEN,UGRD,"BLDR"#$, 6
ff180ce772eec022440861d1e825d9fa,371aeda1d3282ed472ebb4ebc7f0db3c,16,ENGR,B-ASEN,UGRD,"BLDR"#$, 4
d9261e4e873a03f4fe01d4650dc53271,d214698cd343294579bc330b1598d311,35,ENGR,B-ASEN,GRAD,"BLDR"#$, 4
d9261e4e873a03f4fe01d4650dc53271,d214698cd343294579bc330b1598d311,40,ENGR,B-ASEN,GRAD,"BLDR"#$, 8
6e72c0f3d7c256d957b8dba71503c42c,43909c7446d07f788dd92e6edcb070e6,40,ENGR,B-ASEN,GRAD,"BLDR"#$, 8
d9261e4e873a03f4fe01d4650dc53271,0d2edc7ed09903731770cffb8abb8894,40,ENGR,B-ASEN,GRAD,"BLDR"#$, 8
6e72c0f3d7c256d957b8dba71503c42c,43909c7446d07f788dd92e6edcb070e6,30,ENGR,B-ASEN,GRAD,"BLDR"#$, 7
d9261e4e873a03f4fe01d4650dc53271,0d2edc7ed09903731770cffb8abb8894,50,ENGR,B-ASEN,GRAD,"BLDR"#$, 10
e55347b37413441eed9d27ab981b580b,f1c6167658063e0aa39ad2e85242bcb1,35,ENGR,B-ASEN,GRAD,"BLDR"#$, 4
0c08448ccf2a95bce14e1139164a5337,d7e6ee6e508dd3e99dceff234c5a9eb9,35,ENGR,B-ASEN,GRAD,"BLDR"#$, 7
d9261e4e873a03f4fe01d4650dc53271,0d2edc7ed09903731770cffb8abb8894,35,ENGR,B-ASEN,GRAD,"BLDR"#$, 9
b01bfeb1388a68372d8db0a97d21c593,186a2e304b356edf708defd88fa4164d,66,ARSC,B-ASPS,UGRD,"BLDR"#$, 2
b405712d785647b1d503a863be07ec49,4cc8d498219166bb96c29757811d28b2,22,ARSC,B-ASPS,UGRD,"BLDR"#$, 8
406fdd6674e94cd35a7bc81c96575136,248d2a4a4e9a99a922edcd60f8236b1d,35,ENGR,B-ATLS,GRAD,"BLDR"#$, 8
101f52715d03a212badb72ab7ca13931,5dcb6f663a6b36d24a86e9744f261f50,18,ARSC,B-ATOC,UGRD,"BLDR"#$, 1
b01bfeb1388a68372d8db0a97d21c593,a0f726b202edf42421ed8803f451974d,30,ARSC,B-ATOC,UGRD,"BLDR"#$, 7
b01bfeb1388a68372d8db0a97d21c593,3179ea2fe4b65d7939cc3f7df80215fb,36,ARSC,B-ATOC,GRAD,"BLDR"#$, 6
0b339652f0ef011b089a31e603ac2373,70f7c1fc44e99ff73c4560fa123d6559,25,BUSN,B-BADM,UGRD,"BLDR"#$, 2
0b339652f0ef011b089a31e603ac2373,70f7c1fc44e99ff73c4560fa123d6559,40,BUSN,B-BADM,UGRD,"BLDR"#$, 7
a529310f2eb88758aae6520b0d12ce59,d7e6ee6e508dd3e99dceff234c5a9eb9,25,BUSN,B-BADM,UGRD,"BLDR"#$, 6
101f52715d03a212badb72ab7ca13931,eba21e6609acfe0a10af27e1133b4912,15,ARSC,B-BAKR,UGRD,"BLDR"#$, 10
af517546ad5e7f489cefa84ee2e43e0d,3727b4ba46bc962e61cabdbe24bfe568,25,BUSN,B-BUSN,UGRD,"BLDR"#$, 10
af517546ad5e7f489cefa84ee2e43e0d,53042620582ce02db420625692365f5c,25,BUSN,B-BUSN,UGRD,"BLDR"#$, 7
af517546ad5e7f489cefa84ee2e43e0d,a594d5e9e7640fff198491046dea1ca1,25,BUSN,B-BCOR,UGRD,"BLDR"#$, 7
a529310f2eb88758aae6520b0d12ce59,0c390817db3ca76beba83db0f1cf88bb,25,BUSN,B-BCOR,UGRD,"BLDR"#$, 2
af517546ad5e7f489cefa84ee2e43e0d,516a61e3f29bb0e00608b661fe4c7300,70,BUSN,B-BUSN,UGRD,"BLDR"#$, 2
af517546ad5e7f489cefa84ee2e43e0d,9fa33cfdb8bfd7ce4078a50d1dbc78ec,35,BUSN,B-BUSN,UGRD,"BLDR"#$, 7
af517546ad5e7f489cefa84ee2e43e0d,6bbe003f5932bcfd29d48e2c9fbfd6e1,35,BUSN,B-BUSN,UGRD,"BLDR"#$, 9
a529310f2eb88758aae6520b0d12ce59,0c390817db3ca76beba83db0f1cf88bb,15,BUSN,B-BCOR,UGRD,"BLDR"#$, 6
a529310f2eb88758aae6520b0d12ce59,0c390817db3ca76beba83db0f1cf88bb,13,BUSN,B-BCOR,UGRD,"BLDR"#$, 7
530caf54bd16b77742e7edeaa9d58390,9bc223c379de42418f4f57748f6f4091,300,BUSN,B-BUSN,UGRD,"BLDR"#$, 7
0c08448ccf2a95bce14e1139164a5337,5e0a2839c4dac81efb1803ee394ccce9,86,BUSN,B-BUSN,UGRD,"BLDR"#$, 3
6579e719c06d2c1e07d133673fec5c81,cc6c31561dd2d530d12df7b51acfdb4d,250,BUSN,B-BUSN,UGRD,"BLDR"#$, 3
af517546ad5e7f489cefa84ee2e43e0d,6d76e88e79ff7e1c61f664f0605738e1,30,BUSN,B-BUSN,UGRD,"BLDR"#$, 7
af517546ad5e7f489cefa84ee2e43e0d,6d76e88e79ff7e1c61f664f0605738e1,29,BUSN,B-BCOR,UGRD,"BLDR"#$, 5
6050c8e5f65ad635785d3f72dd095b38,efb73650ec83fc09b58d39daf9faa565,230,BUSN,B-BUSN,UGRD,"BLDR"#$, 2
af517546ad5e7f489cefa84ee2e43e0d,3727b4ba46bc962e61cabdbe24bfe568,40,BUSN,B-BCOR,UGRD,"BLDR"#$, 2
0c08448ccf2a95bce14e1139164a5337,a49438f945f3063e470c3bcb9fc2ce73,165,BUSN,B-BUSM,UGRD,"BLDR"#$, 6
c83d5f85c7408463699185856a1f421b,22ac24603d303e389bb1c136f6db0505,42,ARSC,B-CAMW,UGRD,"BLDR"#$, 7
101f52715d03a212badb72ab7ca13931,0e054858ea1c8c7dd319314d9248f5e4,18,ARSC,B-CAMW,UGRD,"BLDR"#$, 3
af517546ad5e7f489cefa84ee2e43e0d,ede3caf9ed8c012740e8ffb544dad0b4,26,BUSN,B-BUSN,UGRD,"BLDR"#$, 9
af517546ad5e7f489cefa84ee2e43e0d,9fa33cfdb8bfd7ce4078a50d1dbc78ec,36,BUSN,B-BUSN,UGRD,"BLDR"#$, 5
af517546ad5e7f489cefa84ee2e43e0d,2b20170ed9bf0b6731dffdd7ba24ac55,30,BUSN,B-CESR,UGRD,"CEPS"#$, 1
530caf54bd16b77742e7edeaa9d58390,9bc223c379de42418f4f57748f6f4091,340,ARSC,B-CHEM,UGRD,"BLDR"#$, 8
3c28af74ad7ad27d6ce78f738cc0859b,c154189d1f41ed62aa3f22845fe5d387,20,ARSC,B-CHEM,UGRD,"BLDR"#$, 3
3c28af74ad7ad27d6ce78f738cc0859b,91a775ec12feef8e9b31f5fe889b4135,20,ARSC,B-CHEM,UGRD,"BLDR"#$, 7
530caf54bd16b77742e7edeaa9d58390,9bc223c379de42418f4f57748f6f4091,460,ARSC,B-CHEM,UGRD,"BLDR"#$, 8
3c28af74ad7ad27d6ce78f738cc0859b,a2fd23f13441c5281fc047fdc88e7042,20,ARSC,B-CHEM,UGRD,"BLDR"#$, 1
7d8f6f56f81b7ea5de903e6a1da168af,384a07704f2febed7edc65f35bc41f29,20,ARSC,B-CHEM,UGRD,"BLDR"#$, 1
c83d5f85c7408463699185856a1f421b,792008721a3998d707c8d9c49c38f8fb,20,ARSC,B-CHEM,UGRD,"BLDR"#$, 4
7d8f6f56f81b7ea5de903e6a1da168af,26c208ec36a5748ecdc48d007a110a4f,20,ARSC,B-CHEM,UGRD,"BLDR"#$, 1
e885035c5649ec0b0230506a9ee6ab6a,fad287bc8965e2e108b1595d3f3f34e8,20,ARSC,B-CHEM,UGRD,"BLDR"#$, 8
530caf54bd16b77742e7edeaa9d58390,9bc223c379de42418f4f57748f6f4091,400,ARSC,B-CHEM,UGRD,"BLDR"#$, 3
3c28af74ad7ad27d6ce78f738cc0859b,0ed55d1edb7872b0f2fd1ee44a7a3c60,40,ARSC,B-CHEM,UGRD,"BLDR"#$, 5
